id,centre,number,primary,type,country,source,person
,C#44005640,7949676736,TRUE,mob,GB,OFSTED,
,C#44005641,1582720152,TRUE,lan,GB,OFSTED,
,C#44005642,7719080377,TRUE,mob,GB,OFSTED,
,C#44005643,1582726058,TRUE,lan,GB,OFSTED,
,C#44005644,01582 948447,TRUE,lan,GB,OFSTED,
,C#44005645,1582413552,TRUE,lan,GB,OFSTED,
,C#44005646,1582725764,TRUE,lan,GB,OFSTED,
,C#44005647,7549840530,TRUE,mob,GB,OFSTED,
,C#44005648,01582 723818,TRUE,lan,GB,OFSTED,
,C#44005649,1582488392,TRUE,lan,GB,OFSTED,
,C#44005650,7850204420,TRUE,mob,GB,OFSTED,
,C#44005651,7870808005,TRUE,mob,GB,OFSTED,
,C#44032100,01242 702772,TRUE,lan,GB,OFSTED,
,C#44005653,01582 727 651,TRUE,lan,GB,OFSTED,
,C#44005654,7377657459,TRUE,mob,GB,OFSTED,
,C#44005655,01234 214871,TRUE,lan,GB,OFSTED,
,C#44005656,07527 858602,TRUE,mob,GB,OFSTED,
,C#44005657,1582402225,TRUE,lan,GB,OFSTED,
,C#44005658,01582 485505,TRUE,lan,GB,OFSTED,
,C#44005659,7593339986,TRUE,mob,GB,OFSTED,
,C#44005660,01582 877352,TRUE,lan,GB,OFSTED,
,C#44005661,1582611035,TRUE,lan,GB,OFSTED,
,C#44005662,7798648141,TRUE,mob,GB,OFSTED,
,C#44005663,1582455105,TRUE,lan,GB,OFSTED,
,C#44005664,1582414545,TRUE,lan,GB,OFSTED,
,C#44005665,7985765665,TRUE,mob,GB,OFSTED,
,C#44005666,01582 876793,TRUE,lan,GB,OFSTED,
,C#44005667,01582 480734,TRUE,lan,GB,OFSTED,
,C#44005668,01582 722337,TRUE,lan,GB,OFSTED,
,C#44005669,1582732509,TRUE,lan,GB,OFSTED,
,C#44005670,01582 720072,TRUE,lan,GB,OFSTED,
,C#44005671,01582 402 812,TRUE,lan,GB,OFSTED,
,C#44005672,07900 811558,TRUE,mob,GB,OFSTED,
,C#44005673,1582728705,TRUE,lan,GB,OFSTED,
,C#44005674,7728586688,TRUE,mob,GB,OFSTED,
,C#44005675,01582 456382,TRUE,lan,GB,OFSTED,
,C#44005676,7964540067,TRUE,mob,GB,OFSTED,
,C#44005677,01582 418127,TRUE,lan,GB,OFSTED,
,C#44005678,7414741610,TRUE,mob,GB,OFSTED,
,C#44005679,1582733030,TRUE,lan,GB,OFSTED,
,C#44005680,1582413607,TRUE,lan,GB,OFSTED,
,C#44005681,1582736439,TRUE,lan,GB,OFSTED,
,C#44005682,1582346146,TRUE,lan,GB,OFSTED,
,C#44005683,01582 730510,TRUE,lan,GB,OFSTED,
,C#44005684,01582 727 144,TRUE,lan,GB,OFSTED,
,C#44005685,7588711652,TRUE,mob,GB,OFSTED,
,C#44005686,1582562968,TRUE,lan,GB,OFSTED,
,C#44005687,01582 594 632,TRUE,lan,GB,OFSTED,
,C#44005688,01582 579221,TRUE,lan,GB,OFSTED,
,C#44005689,01582 563871,TRUE,lan,GB,OFSTED,
,C#44005690,01582 593426,TRUE,lan,GB,OFSTED,
,C#44005691,1582593426,TRUE,lan,GB,OFSTED,
,C#44005692,01582 560 212,TRUE,lan,GB,OFSTED,
,C#44005693,07939 010 808,TRUE,mob,GB,OFSTED,
,C#44005694,07854 294 731,TRUE,mob,GB,OFSTED,
,C#44005695,7808578708,TRUE,mob,GB,OFSTED,
,C#44005696,7508846582,TRUE,mob,GB,OFSTED,
,C#44005697,07855 554773,TRUE,mob,GB,OFSTED,
,C#44005698,01582 574390,TRUE,lan,GB,OFSTED,
,C#44005699,07483 133709,TRUE,mob,GB,OFSTED,
,C#44005700,7950132777,TRUE,mob,GB,OFSTED,
,C#44005701,7939923968,TRUE,mob,GB,OFSTED,
,C#44005702,7790031394,TRUE,mob,GB,OFSTED,
,C#44005703,7776241744,TRUE,mob,GB,OFSTED,
,C#44005704,07790 031 394,TRUE,mob,GB,OFSTED,
,C#44005705,01582 562531,TRUE,lan,GB,OFSTED,
,C#44005706,01582 591225,TRUE,lan,GB,OFSTED,
,C#44005707,1582593469,TRUE,lan,GB,OFSTED,
,C#44005708,01525 874 114,TRUE,lan,GB,OFSTED,
,C#44005709,1525872357,TRUE,lan,GB,OFSTED,
,C#44005710,01582 492558,TRUE,lan,GB,OFSTED,
,C#44005711,7468800786,TRUE,mob,GB,OFSTED,
,C#44005712,1582571213,TRUE,lan,GB,OFSTED,
,C#44005713,1582596108,TRUE,lan,GB,OFSTED,
,C#44005714,01582 797 600,TRUE,lan,GB,OFSTED,
,C#44005715,01582 343714,TRUE,lan,GB,OFSTED,
,C#44005716,7838347970,TRUE,mob,GB,OFSTED,
,C#44005717,7923404034,TRUE,mob,GB,OFSTED,
,C#44005718,01582 490555,TRUE,lan,GB,OFSTED,
,C#44005719,01582 742 979,TRUE,lan,GB,OFSTED,
,C#44005720,1582573641,TRUE,lan,GB,OFSTED,
,C#44005721,01582 600691,TRUE,lan,GB,OFSTED,
,C#44005722,1582600691,TRUE,lan,GB,OFSTED,
,C#44005723,1582604876,TRUE,lan,GB,OFSTED,
,C#44005724,1582617600,TRUE,lan,GB,OFSTED,
,C#44005725,1582706500,TRUE,lan,GB,OFSTED,
,C#44005726,01582 706500,TRUE,lan,GB,OFSTED,
,C#44005727,7854030710,TRUE,mob,GB,OFSTED,
,C#44005728,1582603785,TRUE,lan,GB,OFSTED,
,C#44005729,1582453643,TRUE,lan,GB,OFSTED,
,C#44005730,7803795281,TRUE,mob,GB,OFSTED,
,C#44005731,1582429434,TRUE,lan,GB,OFSTED,
,C#44005732,1582592021,TRUE,lan,GB,OFSTED,
,C#44005733,01582 519506,TRUE,lan,GB,OFSTED,
,C#44005734,1582484617,TRUE,lan,GB,OFSTED,
,C#44005735,1582563425,TRUE,lan,GB,OFSTED,
,C#44005736,01582 585037,TRUE,lan,GB,OFSTED,
,C#44005737,1582619009,TRUE,lan,GB,OFSTED,
,C#44005738,01582 592829,TRUE,lan,GB,OFSTED,
,C#44005739,7415100841,TRUE,mob,GB,OFSTED,
,C#44005740,01582 557 148,TRUE,lan,GB,OFSTED,
,C#44005741,1582562385,TRUE,lan,GB,OFSTED,
,C#44005742,1582587350,TRUE,lan,GB,OFSTED,
,C#44005743,7950132777,TRUE,mob,GB,OFSTED,
,C#44005744,1582496989,TRUE,lan,GB,OFSTED,
,C#44005745,7960322612,TRUE,mob,GB,OFSTED,
,C#44005746,1582571951,TRUE,lan,GB,OFSTED,
,C#44005747,01582-495029,TRUE,lan,GB,OFSTED,
,C#44005748,01582 660833,TRUE,lan,GB,OFSTED,
,C#44005749,01582 660833,TRUE,lan,GB,OFSTED,
,C#44005750,01582 661 471,TRUE,lan,GB,OFSTED,
,C#44005751,1582661471,TRUE,lan,GB,OFSTED,
,C#44005752,0300 300 8665,TRUE,lan,GB,OFSTED,
,C#44005753,1582500960,TRUE,lan,GB,OFSTED,
,C#44005754,7950132777,TRUE,mob,GB,OFSTED,
,C#44005755,01582 369000,TRUE,lan,GB,OFSTED,
,C#44005756,1582211150,TRUE,lan,GB,OFSTED,
,C#44005757,1582662600,TRUE,lan,GB,OFSTED,
,C#44005758,01582 534567,TRUE,lan,GB,OFSTED,
,C#44005759,1582867487,TRUE,lan,GB,OFSTED,
,C#44005760,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005761,1582865466,TRUE,lan,GB,OFSTED,
,C#44005762,01582 868000,TRUE,lan,GB,OFSTED,
,C#44005763,1582865047,TRUE,lan,GB,OFSTED,
,C#44005764,01525 630199,TRUE,lan,GB,OFSTED,
,C#44024591,2085786636,TRUE,lan,GB,OFSTED,
,C#44005766,1582866972,TRUE,lan,GB,OFSTED,
,C#44005767,7972702753,TRUE,mob,GB,OFSTED,
,C#44005768,1582863859,TRUE,lan,GB,OFSTED,
,C#44005769,01525 591036,TRUE,lan,GB,OFSTED,
,C#44005770,7549235293,TRUE,mob,GB,OFSTED,
,C#44005771,1582862456,TRUE,lan,GB,OFSTED,
,C#44005772,01525 875400,TRUE,lan,GB,OFSTED,
,C#44005773,1525872360,TRUE,lan,GB,OFSTED,
,C#44005774,07963 534038,TRUE,mob,GB,OFSTED,
,C#44005775,1582608650,TRUE,lan,GB,OFSTED,
,C#44005776,7908128697,TRUE,mob,GB,OFSTED,
,C#44005777,01582 344295,TRUE,lan,GB,OFSTED,
,C#44005778,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005779,1582662959,TRUE,lan,GB,OFSTED,
,C#44005780,01582 662575,TRUE,lan,GB,OFSTED,
,C#44005781,7904413964,TRUE,mob,GB,OFSTED,
,C#44005782,1582667956,TRUE,lan,GB,OFSTED,
,C#44005783,1525220468,TRUE,lan,GB,OFSTED,
,C#44005784,1582872337,TRUE,lan,GB,OFSTED,
,C#44005785,1582663709,TRUE,lan,GB,OFSTED,
,C#44005786,1525591036,TRUE,lan,GB,OFSTED,
,C#44005787,1582662232,TRUE,lan,GB,OFSTED,
,C#44032123,7795992514,TRUE,mob,GB,OFSTED,
,C#44005789,1582607852,TRUE,lan,GB,OFSTED,
,C#44005790,7790031394,TRUE,mob,GB,OFSTED,
,C#44005791,1582872336,TRUE,lan,GB,OFSTED,
,C#44005792,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005793,7548518004,TRUE,mob,GB,OFSTED,
,C#44005794,01525 237172,TRUE,lan,GB,OFSTED,
,C#44005795,7925541118,TRUE,mob,GB,OFSTED,
,C#44005796,7761114038,TRUE,mob,GB,OFSTED,
,C#44005797,01296 682822,TRUE,lan,GB,OFSTED,
,C#44005798,01296 662292,TRUE,lan,GB,OFSTED,
,C#44005799,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005800,1525372188,TRUE,lan,GB,OFSTED,
,C#44005801,1525591036,TRUE,lan,GB,OFSTED,
,C#44005802,1525373017,TRUE,lan,GB,OFSTED,
,C#44005803,1525372096,TRUE,lan,GB,OFSTED,
,C#44005804,7925122912,TRUE,mob,GB,OFSTED,
,C#44005805,1525854700,TRUE,lan,GB,OFSTED,
,C#44005806,01525 375 679,TRUE,lan,GB,OFSTED,
,C#44005807,1525371735,TRUE,lan,GB,OFSTED,
,C#44005808,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005809,07845 971542,TRUE,mob,GB,OFSTED,
,C#44005810,01525 850200,TRUE,lan,GB,OFSTED,
,C#44005811,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005812,1525372085,TRUE,lan,GB,OFSTED,
,C#44005813,7710810479,TRUE,mob,GB,OFSTED,
,C#44005814,1525375753,TRUE,lan,GB,OFSTED,
,C#44005815,01525 591036,TRUE,lan,GB,OFSTED,
,C#44005816,1525377233,TRUE,lan,GB,OFSTED,
,C#44005817,01525 853333,TRUE,lan,GB,OFSTED,
,C#44005818,1525377096,TRUE,lan,GB,OFSTED,
,C#44005819,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005820,7943788347,TRUE,mob,GB,OFSTED,
,C#44023665,01326 575010,TRUE,lan,GB,OFSTED,
,C#44005822,1525376085,TRUE,lan,GB,OFSTED,
,C#44005823,01525 630199,TRUE,lan,GB,OFSTED,
,C#44005824,01525 376314,TRUE,lan,GB,OFSTED,
,C#44005825,7944430106,TRUE,mob,GB,OFSTED,
,C#44005826,1296668543,TRUE,lan,GB,OFSTED,
,C#44005827,01296 661031,TRUE,lan,GB,OFSTED,
,C#44005828,1525210328,TRUE,lan,GB,OFSTED,
,C#44005829,1525300646,TRUE,lan,GB,OFSTED,
,C#44005830,7891377581,TRUE,mob,GB,OFSTED,
,C#44005831,01525 852020,TRUE,lan,GB,OFSTED,
,C#44005832,7816815982,TRUE,mob,GB,OFSTED,
,C#44005833,50073328,TRUE,lan,GB,OFSTED,
,C#44005834,0161 393 6726,TRUE,lan,GB,OFSTED,
,C#44005835,0161 273 3211,TRUE,lan,GB,OFSTED,
,C#44005836,0800 307 0155,TRUE,lan,GB,OFSTED,
,C#44005837,0161 223 3549,TRUE,lan,GB,OFSTED,
,C#44005838,1613011412,TRUE,lan,GB,OFSTED,
,C#44005839,0800 307 0155,TRUE,lan,GB,OFSTED,
,C#44005840,0161 974 1300,TRUE,lan,GB,OFSTED,
,C#44005841,1613013268,TRUE,lan,GB,OFSTED,
,C#44005842,0161 301 1675,TRUE,lan,GB,OFSTED,
,C#44005843,0161 220 7662,TRUE,lan,GB,OFSTED,
,C#44005844,0161 223 3593,TRUE,lan,GB,OFSTED,
,C#44005845,0161 711 1023,TRUE,lan,GB,OFSTED,
,C#44005846,0161 223 5538,TRUE,lan,GB,OFSTED,
,C#44005847,0161 219 6630,TRUE,lan,GB,OFSTED,
,C#44005848,0161 223 3163,TRUE,lan,GB,OFSTED,
,C#44005849,0161 230 1420,TRUE,lan,GB,OFSTED,
,C#44005850,0161 230 1420,TRUE,lan,GB,OFSTED,
,C#44005851,0161 223 1595,TRUE,lan,GB,OFSTED,
,C#44005852,0161 223 0370,TRUE,lan,GB,OFSTED,
,C#44005853,0161 220 9895,TRUE,lan,GB,OFSTED,
,C#44005854,0161 764 1265,TRUE,lan,GB,OFSTED,
,C#44030944,2075119414,TRUE,lan,GB,OFSTED,
,C#44005856,0161 231 7130,TRUE,lan,GB,OFSTED,
,C#44005857,0161 223 9345,TRUE,lan,GB,OFSTED,
,C#44005858,0161 225 2529,TRUE,lan,GB,OFSTED,
,C#44005859,0161 231 2590,TRUE,lan,GB,OFSTED,
,C#44005860,0161 273 3648,TRUE,lan,GB,OFSTED,
,C#44005861,0161 224 9495,TRUE,lan,GB,OFSTED,
,C#44005862,0161 273 7228,TRUE,lan,GB,OFSTED,
,C#44005863,0161 971 9657,TRUE,lan,GB,OFSTED,
,C#44005864,07448 245179,TRUE,mob,GB,OFSTED,
,C#44005865,0161 2487733,TRUE,lan,GB,OFSTED,
,C#44005866,0161 222 0557,TRUE,lan,GB,OFSTED,
,C#44005867,0161 223 7419,TRUE,lan,GB,OFSTED,
,C#44005868,0161 223 3457,TRUE,lan,GB,OFSTED,
,C#44005869,0161 273 4654,TRUE,lan,GB,OFSTED,
,C#44005870,0161 223 9325,TRUE,lan,GB,OFSTED,
,C#44005871,0161 224 5914,TRUE,lan,GB,OFSTED,
,C#44005872,0161 224 5552,TRUE,lan,GB,OFSTED,
,C#44005873,0161 637 2944,TRUE,lan,GB,OFSTED,
,C#44005874,0161 273 1453,TRUE,lan,GB,OFSTED,
,C#44005875,0161 224 5347,TRUE,lan,GB,OFSTED,
,C#44005876,0161 273 3621,TRUE,lan,GB,OFSTED,
,C#44005877,0161 248 5340,TRUE,lan,GB,OFSTED,
,C#44005878,0161 225 7482,TRUE,lan,GB,OFSTED,
,C#44005879,0161 465 1792,TRUE,lan,GB,OFSTED,
,C#44005880,0161 224 6829,TRUE,lan,GB,OFSTED,
,C#44005881,0161 848 2420,TRUE,lan,GB,OFSTED,
,C#44005882,0161 225 8396,TRUE,lan,GB,OFSTED,
,C#44005883,0161 248 5695,TRUE,lan,GB,OFSTED,
,C#44005884,0161 224 4564,TRUE,lan,GB,OFSTED,
,C#44013319,01579 343767,TRUE,lan,GB,OFSTED,
,C#44030587,2085343904,TRUE,lan,GB,OFSTED,
,C#44005887,0161 248 7300,TRUE,lan,GB,OFSTED,
,C#44005888,0161 272 7121,TRUE,lan,GB,OFSTED,
,C#44005889,0161 273 8324,TRUE,lan,GB,OFSTED,
,C#44005890,0161 273 3415,TRUE,lan,GB,OFSTED,
,C#44005891,0161 273 1830,TRUE,lan,GB,OFSTED,
,C#44005892,0161 276 4491,TRUE,lan,GB,OFSTED,
,C#44005893,0161 225 2199,TRUE,lan,GB,OFSTED,
,C#44005894,0161 989 0440,TRUE,lan,GB,OFSTED,
,C#44005895,0161 258 8954,TRUE,lan,GB,OFSTED,
,C#44005896,0161 225 1064,TRUE,lan,GB,OFSTED,
,C#44005897,0161 248 5889,TRUE,lan,GB,OFSTED,
,C#44005898,0161 376 9569,TRUE,lan,GB,OFSTED,
,C#44005899,0161 224 4624,TRUE,lan,GB,OFSTED,
,C#44005900,0161 224 6173,TRUE,lan,GB,OFSTED,
,C#44005901,0161 248 6816,TRUE,lan,GB,OFSTED,
,C#44005902,0161 224 3892,TRUE,lan,GB,OFSTED,
,C#44005903,07983 706443,TRUE,mob,GB,OFSTED,
,C#44005904,0161 224 3588,TRUE,lan,GB,OFSTED,
,C#44005905,0161 257 2577,TRUE,lan,GB,OFSTED,
,C#44005906,0161 224 6842,TRUE,lan,GB,OFSTED,
,C#44005907,0161 248 7373,TRUE,lan,GB,OFSTED,
,C#44005908,0161 224 3900,TRUE,lan,GB,OFSTED,
,C#44005909,0161 226 2066,TRUE,lan,GB,OFSTED,
,C#44005910,0161 470 0444,TRUE,lan,GB,OFSTED,
,C#44005911,0161 224 7079,TRUE,lan,GB,OFSTED,
,C#44005912,0161 672 8660,TRUE,lan,GB,OFSTED,
,C#44005913,0161 247 5605,TRUE,lan,GB,OFSTED,
,C#44005914,1619124875,TRUE,lan,GB,OFSTED,
,C#44005915,0161 226 3339,TRUE,lan,GB,OFSTED,
,C#44005916,0161 222 5770,TRUE,lan,GB,OFSTED,
,C#44005917,0161 209 9930,TRUE,lan,GB,OFSTED,
,C#44005918,0161 209 9930,TRUE,lan,GB,OFSTED,
,C#44005919,0161 226 6303,TRUE,lan,GB,OFSTED,
,C#44005920,0161 226 3928,TRUE,lan,GB,OFSTED,
,C#44005921,0161 226 1266,TRUE,lan,GB,OFSTED,
,C#44005922,0161 226 1266,TRUE,lan,GB,OFSTED,
,C#44005923,0161 881 3808,TRUE,lan,GB,OFSTED,
,C#44005924,0161 881 3744,TRUE,lan,GB,OFSTED,
,C#44005925,7969654879,TRUE,mob,GB,OFSTED,
,C#44005926,7727913887,TRUE,mob,GB,OFSTED,
,C#44005927,7880853608,TRUE,mob,GB,OFSTED,
,C#44005928,1618813163,TRUE,lan,GB,OFSTED,
,C#44005929,0161 881 3571,TRUE,lan,GB,OFSTED,
,C#44005930,1618813571,TRUE,lan,GB,OFSTED,
,C#44005931,0161 8813571,TRUE,lan,GB,OFSTED,
,C#44005932,3335008000,TRUE,lan,GB,OFSTED,
,C#44005933,1618815466,TRUE,lan,GB,OFSTED,
,C#44005934,0161 226 1773,TRUE,lan,GB,OFSTED,
,C#44005935,0161 226 8562,TRUE,lan,GB,OFSTED,
,C#44005936,7960441499,TRUE,mob,GB,OFSTED,
,C#44005937,0161 226 3311,TRUE,lan,GB,OFSTED,
,C#44005938,1618725239,TRUE,lan,GB,OFSTED,
,C#44005939,0161 264 4268,TRUE,lan,GB,OFSTED,
,C#44005940,0161 226 0162,TRUE,lan,GB,OFSTED,
,C#44005941,0161 226 3779,TRUE,lan,GB,OFSTED,
,C#44005942,0161 226 2767,TRUE,lan,GB,OFSTED,
,C#44005943,0161 879 3426,TRUE,lan,GB,OFSTED,
,C#44005944,07862 218197,TRUE,mob,GB,OFSTED,
,C#44005945,0161 226 2271,TRUE,lan,GB,OFSTED,
,C#44005946,0161 860 0864,TRUE,lan,GB,OFSTED,
,C#44005947,0161 226 8080,TRUE,lan,GB,OFSTED,
,C#44005948,01235 467300,TRUE,lan,GB,OFSTED,
,C#44005949,0161 226 2054,TRUE,lan,GB,OFSTED,
,C#44005950,0161 226 2054,TRUE,lan,GB,OFSTED,
,C#44005951,0161 393 6722,TRUE,lan,GB,OFSTED,
,C#44005952,1619122118,TRUE,lan,GB,OFSTED,
,C#44005953,1618729043,TRUE,lan,GB,OFSTED,
,C#44005954,1618721516,TRUE,lan,GB,OFSTED,
,C#44005955,7516697365,TRUE,mob,GB,OFSTED,
,C#44005956,7516697365,TRUE,mob,GB,OFSTED,
,C#44005957,1618721150,TRUE,lan,GB,OFSTED,
,C#44005958,1618770759,TRUE,lan,GB,OFSTED,
,C#44005959,0161 876 7994,TRUE,lan,GB,OFSTED,
,C#44005960,0161 223 2805,TRUE,lan,GB,OFSTED,
,C#44005961,7979290332,TRUE,mob,GB,OFSTED,
,C#44005962,0161 505 0910,TRUE,lan,GB,OFSTED,
,C#44005963,0161 222 6050,TRUE,lan,GB,OFSTED,
,C#44005964,0161 223 0231,TRUE,lan,GB,OFSTED,
,C#44005965,0161 223 0053,TRUE,lan,GB,OFSTED,
,C#44005966,0161 223 8223,TRUE,lan,GB,OFSTED,
,C#44005967,0161 223 5955,TRUE,lan,GB,OFSTED,
,C#44005968,0161 327 0717,TRUE,lan,GB,OFSTED,
,C#44005969,0161 223 2423,TRUE,lan,GB,OFSTED,
,C#44005970,0161 223 1592,TRUE,lan,GB,OFSTED,
,C#44005971,0161 669 6122,TRUE,lan,GB,OFSTED,
,C#44005972,0161 219 2932,TRUE,lan,GB,OFSTED,
,C#44005973,0161 248 4004,TRUE,lan,GB,OFSTED,
,C#44005974,0161 432 7036,TRUE,lan,GB,OFSTED,
,C#44005975,0161 432 7635,TRUE,lan,GB,OFSTED,
,C#44005976,0161 224 4625,TRUE,lan,GB,OFSTED,
,C#44005977,0161 442 2900,TRUE,lan,GB,OFSTED,
,C#44005978,0161 442 2900,TRUE,lan,GB,OFSTED,
,C#44005979,0161 442 8100,TRUE,lan,GB,OFSTED,
,C#44005980,0161 248 5889,TRUE,lan,GB,OFSTED,
,C#44005981,0161 224 8789,TRUE,lan,GB,OFSTED,
,C#44005982,0161 224 8789,TRUE,lan,GB,OFSTED,
,C#44005983,7708151058,TRUE,mob,GB,OFSTED,
,C#44005984,0161 224 5995,TRUE,lan,GB,OFSTED,
,C#44005985,0161 224 2271,TRUE,lan,GB,OFSTED,
,C#44005986,0161 432 2731,TRUE,lan,GB,OFSTED,
,C#44005987,0161 312 7474,TRUE,lan,GB,OFSTED,
,C#44005988,07927 619831,TRUE,mob,GB,OFSTED,
,C#44005989,0161 224 1598,TRUE,lan,GB,OFSTED,
,C#44005990,0161 248 8690,TRUE,lan,GB,OFSTED,
,C#44005991,0161 224 1269,TRUE,lan,GB,OFSTED,
,C#44005992,0161 834 2700,TRUE,lan,GB,OFSTED,
,C#44005993,0161 234 4711,TRUE,lan,GB,OFSTED,
,C#44005994,0161 445 1815,TRUE,lan,GB,OFSTED,
,C#44005995,0161 445 1815,TRUE,lan,GB,OFSTED,
,C#44005996,0161 503 0100,TRUE,lan,GB,OFSTED,
,C#44005997,07790 368117,TRUE,mob,GB,OFSTED,
,C#44005998,07790 368117,TRUE,mob,GB,OFSTED,
,C#44005999,0161 393 6727,TRUE,lan,GB,OFSTED,
,C#44006000,0161 445 4521,TRUE,lan,GB,OFSTED,
,C#44006001,0161 445 0123,TRUE,lan,GB,OFSTED,
,C#44006002,0161 448 8895,TRUE,lan,GB,OFSTED,
,C#44006003,0161 445 4208,TRUE,lan,GB,OFSTED,
,C#44006004,0161 445 4208,TRUE,lan,GB,OFSTED,
,C#44006005,0161 918 7550,TRUE,lan,GB,OFSTED,
,C#44006006,0161 425 4506,TRUE,lan,GB,OFSTED,
,C#44006007,0161 445 5452,TRUE,lan,GB,OFSTED,
,C#44006008,0161 359 5316,TRUE,lan,GB,OFSTED,
,C#44006009,7401152534,TRUE,mob,GB,OFSTED,
,C#44006010,0161 445 4898,TRUE,lan,GB,OFSTED,
,C#44006011,0161 445 6079,TRUE,lan,GB,OFSTED,
,C#44006012,0161 445 6079,TRUE,lan,GB,OFSTED,
,C#44006013,078631 83512,TRUE,mob,GB,OFSTED,
,C#44006014,07828 807290,TRUE,mob,GB,OFSTED,
,C#44006015,07583 084504,TRUE,mob,GB,OFSTED,
,C#44006016,7827794891,TRUE,mob,GB,OFSTED,
,C#44006017,0161 249 5600,TRUE,lan,GB,OFSTED,
,C#44006018,07539 410339,TRUE,mob,GB,OFSTED,
,C#44006019,0161 445 6577,TRUE,lan,GB,OFSTED,
,C#44006020,0161 445 6577,TRUE,lan,GB,OFSTED,
,C#44006021,0161 445 0934,TRUE,lan,GB,OFSTED,
,C#44006022,0161 445 0100,TRUE,lan,GB,OFSTED,
,C#44006023,0161 445 6359,TRUE,lan,GB,OFSTED,
,C#44006024,0161 480 0741,TRUE,lan,GB,OFSTED,
,C#44006025,07983 706443,TRUE,mob,GB,OFSTED,
,C#44006026,0161 445 7144,TRUE,lan,GB,OFSTED,
,C#44006027,0161 434 1451,TRUE,lan,GB,OFSTED,
,C#44006028,0161 448 7058,TRUE,lan,GB,OFSTED,
,C#44006029,0161 881 9179,TRUE,lan,GB,OFSTED,
,C#44006030,0161 881 1621,TRUE,lan,GB,OFSTED,
,C#44006031,0161 881 1621,TRUE,lan,GB,OFSTED,
,C#44006032,0161 881 1621,TRUE,lan,GB,OFSTED,
,C#44006033,0161 881 1621,TRUE,lan,GB,OFSTED,
,C#44006034,0161 881 2158,TRUE,lan,GB,OFSTED,
,C#44006035,0161 446 4805,TRUE,lan,GB,OFSTED,
,C#44006036,0161 445 3299,TRUE,lan,GB,OFSTED,
,C#44006037,0161 434 6594,TRUE,lan,GB,OFSTED,
,C#44006038,7830524055,TRUE,mob,GB,OFSTED,
,C#44006039,0161 881 8880,TRUE,lan,GB,OFSTED,
,C#44006040,1618770759,TRUE,lan,GB,OFSTED,
,C#44006041,0161 465 7368,TRUE,lan,GB,OFSTED,
,C#44006042,0161 881 1415,TRUE,lan,GB,OFSTED,
,C#44006043,0161 860 6888,TRUE,lan,GB,OFSTED,
,C#44006044,0161 881 6798,TRUE,lan,GB,OFSTED,
,C#44006045,0161 881 4266,TRUE,lan,GB,OFSTED,
,C#44006046,0161 881 4266,TRUE,lan,GB,OFSTED,
,C#44006047,0161 881 1040,TRUE,lan,GB,OFSTED,
,C#44006048,0161 881 1040,TRUE,lan,GB,OFSTED,
,C#44006049,0161 437 3029,TRUE,lan,GB,OFSTED,
,C#44006050,0161 437 1899,TRUE,lan,GB,OFSTED,
,C#44006051,0161 498 0292,TRUE,lan,GB,OFSTED,
,C#44006052,0161 437 4444,TRUE,lan,GB,OFSTED,
,C#44006053,0161 998 4825,TRUE,lan,GB,OFSTED,
,C#44006054,0161 998 4078,TRUE,lan,GB,OFSTED,
,C#44006055,01254 433900,TRUE,lan,GB,OFSTED,
,C#44006056,0161 998 3663,TRUE,lan,GB,OFSTED,
,C#44006057,0161 428 5414,TRUE,lan,GB,OFSTED,
,C#44006058,0161 437 1272,TRUE,lan,GB,OFSTED,
,C#44006059,0161 437 1272,TRUE,lan,GB,OFSTED,
,C#44006060,1614372494,TRUE,lan,GB,OFSTED,
,C#44006061,0161 359 5322,TRUE,lan,GB,OFSTED,
,C#44006062,0161 437 9158,TRUE,lan,GB,OFSTED,
,C#44006063,0161 437 3890,TRUE,lan,GB,OFSTED,
,C#44006064,0161 971 8966,TRUE,lan,GB,OFSTED,
,C#44006065,0161 935 4020,TRUE,lan,GB,OFSTED,
,C#44006066,0161 946 9520,TRUE,lan,GB,OFSTED,
,C#44023752,01872 863051,TRUE,lan,GB,OFSTED,
,C#44006068,0161 998 0579,TRUE,lan,GB,OFSTED,
,C#44006069,0161 498 9508,TRUE,lan,GB,OFSTED,
,C#44006070,0161 998 3422,TRUE,lan,GB,OFSTED,
,C#44006071,0161 437 8950,TRUE,lan,GB,OFSTED,
,C#44006072,0161 998 2544,TRUE,lan,GB,OFSTED,
,C#44006073,7733265387,TRUE,mob,GB,OFSTED,
,C#44006074,0161 998 4126,TRUE,lan,GB,OFSTED,
,C#44006075,0161 945 1965,TRUE,lan,GB,OFSTED,
,C#44006076,0161 312 7827,TRUE,lan,GB,OFSTED,
,C#44006077,0161 998 2146,TRUE,lan,GB,OFSTED,
,C#44006078,0161 998 3419,TRUE,lan,GB,OFSTED,
,C#44006079,0161 998 2090,TRUE,lan,GB,OFSTED,
,C#44006080,0161 436 5394,TRUE,lan,GB,OFSTED,
,C#44006081,0161 998 1083,TRUE,lan,GB,OFSTED,
